device_id,location,time_collected,depth_level,depth_m,temperature,salinity,turbidity,ph_level,dissolved_oxygen,ammonia,nitrite,nitrate
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:51:35,1,5,17.75,33.96,3.01,8.09,7.46,0.0102,0.0032,0.824
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:51:40,1,5,17.61,33.95,4.71,8.11,7.48,0.0108,0.0057,0.429
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:51:45,1,5,18.19,33.98,3.37,8.09,7.26,0.0068,0.0079,0.818
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:51:50,1,5,17.4,33.98,3.15,8.1,7.41,0.0103,0.0081,0.755
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:51:55,1,5,17.41,34.02,3.33,8.09,7.4,0.0101,0.0061,0.715
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:52:00,1,5,18.34,33.95,4.91,8.12,7.47,0.0061,0.007,0.491
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:52:05,1,5,17.5,34.03,4.73,8.17,7.5,0.0077,0.0059,0.559
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:52:10,1,5,18.29,34,3.41,8.1,7.32,0.0097,0.0037,0.441
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:52:15,1,5,18.3,33.99,4.87,8.11,7.43,0.0102,0.0033,0.551
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:52:20,1,5,17.38,33.99,4.23,8.13,7.51,0.008,0.0059,0.742
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:52:25,1,5,17.92,33.99,3.16,8.08,7.28,0.0108,0.0032,0.428
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:52:30,1,5,17.97,34.05,3.33,8.14,7.47,0.0068,0.0065,0.688
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:52:35,1,5,17.69,33.99,3.63,8.08,7.3,0.0078,0.0065,0.561
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:52:40,1,5,17.83,33.98,4.88,8.14,7.43,0.0069,0.0057,0.744
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:52:45,1,5,18.23,34.03,4.84,8.1,7.38,0.0065,0.0026,0.767
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:52:50,1,5,17.75,33.99,4.85,8.1,7.45,0.0082,0.0033,0.516
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:52:55,1,5,18.05,33.96,4.64,8.09,7.5,0.0083,0.0047,0.749
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:53:00,1,5,18.15,34.04,3.62,8.08,7.3,0.0108,0.0055,0.658
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:53:05,1,5,17.45,34.04,4.34,8.13,7.32,0.0067,0.0078,0.627
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:53:10,1,5,18.13,33.97,3.29,8.09,7.41,0.0099,0.0025,0.82
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:53:15,1,5,17.44,34.02,4.77,8.07,7.36,0.0088,0.0053,0.543
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:53:20,1,5,18.04,34.03,3.38,8.1,7.34,0.0071,0.0028,0.598
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:53:25,1,5,18.1,34.01,3.27,8.15,7.28,0.011,0.0037,0.642
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:53:30,1,5,17.58,34.02,3.42,8.12,7.38,0.0111,0.0033,0.449
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:53:35,1,5,18.33,34.02,3.1,8.1,7.51,0.0102,0.0062,0.497
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:53:40,1,5,17.8,34.02,3.18,8.08,7.52,0.0101,0.0059,0.707
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:53:45,1,5,18.06,34.04,4.47,8.12,7.41,0.0113,0.0047,0.44
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:53:50,1,5,17.91,34.04,3.6,8.1,7.52,0.0085,0.0048,0.623
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:53:55,1,5,17.39,34,3.77,8.12,7.51,0.0108,0.0062,0.458
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:54:00,1,5,18.22,33.97,4.23,8.14,7.49,0.0086,0.0062,0.642
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:54:05,1,5,17.37,34.01,4.99,8.08,7.52,0.008,0.005,0.504
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:54:10,1,5,17.41,34,3.9,8.1,7.55,0.0099,0.006,0.478
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:54:15,1,5,18.25,33.97,3.67,8.15,7.36,0.0074,0.0083,0.514
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:54:20,1,5,18.09,33.97,4.96,8.07,7.52,0.007,0.008,0.618
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:54:25,1,5,18.36,34.02,4.44,8.13,7.31,0.0103,0.0084,0.512
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:54:30,1,5,17.4,33.72,4.97,8.07,7.38,0.0075,0.006,0.443
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:54:35,1,5,18.34,34.04,4.15,8.08,7.4,0.0106,0.0065,0.622
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:54:40,1,5,18.11,33.97,4.61,8.14,7.3,0.0073,0.0081,0.477
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:54:45,1,5,18.11,34.01,3.51,8.14,7.5,0.0099,0.0039,0.705
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:54:50,1,5,17.6,34.04,3.37,8.08,7.32,0.0106,0.0073,0.637
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:54:55,1,5,18.21,33.95,4.76,8.07,7.41,0.0102,0.0057,0.825
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:55:00,1,5,17.58,34.04,4.39,8.08,7.32,0.0055,0.0078,0.497
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:55:05,1,5,17.79,33.97,4.48,8.07,7.37,0.01,0.0035,0.637
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:55:10,1,5,17.52,33.97,4.75,8.08,7.49,0.0057,0.0062,0.49
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:55:15,1,5,17.43,33.96,4.08,8.11,7.31,0.0067,0.0039,0.491
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:55:20,1,5,18.25,33.97,3.38,8.07,7.28,0.0104,0.0065,0.792
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:55:25,1,5,17.9,34.02,3.95,8.16,7.34,0.0084,0.0081,0.609
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:55:30,1,5,17.96,34.01,3.17,8.08,7.29,0.0093,0.0081,0.616
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:55:35,1,5,17.66,33.99,3.88,8.11,7.48,0.0063,0.0074,0.674
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:55:40,1,5,18.05,34.03,4.04,8.08,7.51,0.007,0.0083,0.607
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:55:45,1,5,18.06,33.5,4.37,8.11,7.27,0.0118,0.0033,0.611
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:55:50,1,5,17.59,34.03,3.22,8.16,7.27,0.0068,0.0074,0.499
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:55:55,1,5,17.83,33.96,3.55,8.1,7.29,0.008,0.0046,0.735
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:56:00,1,5,17.44,34.01,4.03,8.09,7.45,0.0081,0.0059,0.615
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:56:05,1,5,17.87,34.01,3.57,8.07,7.29,0.0069,0.0027,0.449
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:56:10,1,5,17.46,33.97,3.31,8.14,7.52,0.0108,0.0035,0.803
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:56:15,1,5,17.52,34.04,3.21,8.13,7.39,0.0059,0.0042,0.741
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:56:20,1,5,18.19,34,3.13,8.13,7.46,0.0076,0.0066,0.572
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:56:25,1,5,17.85,33.99,4.95,8.09,7.41,0.0067,0.0038,0.716
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:56:30,1,5,17.49,33.98,3.93,8.09,7.48,0.007,0.004,0.505
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:56:35,1,5,18.23,34.03,4.28,8.09,7.47,0.0064,0.0059,0.508
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:56:40,1,5,17.53,33.73,4.21,8.1,7.32,0.0064,0.0072,0.69
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:56:45,1,5,18.15,33.99,3.29,8.09,7.26,0.0116,0.0033,0.693
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:56:50,1,5,18.24,34.01,4.08,8.14,7.28,0.0085,0.0036,0.557
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:56:55,1,5,17.51,34.04,4.92,8.09,7.3,0.006,0.0056,0.645
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:57:00,1,5,17.79,33.98,3.9,8.14,7.4,0.0089,0.0044,0.826
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:57:05,1,5,18.32,34.03,3.22,8.12,7.31,0.0105,0.0039,0.667
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:57:10,1,5,18.27,34.03,3.47,8.12,7.21,0.0102,0.0063,0.55
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:57:15,1,5,17.61,34.02,3.83,8.14,7.47,0.0101,0.0056,0.505
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:57:20,1,5,17.57,34,4.13,8.1,7.3,0.0072,0.006,0.656
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:57:25,1,5,18.17,34.02,4.77,8.1,7.41,0.0068,0.0083,0.444
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:57:30,1,5,17.41,34.03,4.47,8.14,7.54,0.0103,0.0074,0.67
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:57:35,1,5,17.49,34.03,3.4,8.13,7.47,0.0057,0.0036,0.577
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:57:40,1,5,17.38,33.95,3.84,8.16,7.35,0.0064,0.0054,0.733
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:57:45,1,5,17.38,33.96,3.58,8.08,7.32,0.0076,0.0078,0.743
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:57:50,1,5,18.29,34.02,3.29,8.13,7.31,0.0084,0.0033,0.569
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:57:55,1,5,17.37,33.96,3.87,8.08,7.26,0.0059,0.0078,0.644
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:58:00,1,5,17.55,33.98,4.14,8.13,7.37,0.011,0.0029,0.506
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:58:05,1,5,17.97,34.01,3.74,8.07,7.43,0.0084,0.004,0.448
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:58:10,1,5,18,33.97,4.66,8.14,7.29,0.0108,0.0061,0.729
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:58:15,1,5,17.71,33.98,3.01,8.16,7.28,0.0084,0.0068,0.472
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:58:20,1,5,17.55,34.02,4.27,8.16,7.51,0.0083,0.006,0.448
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:58:25,1,5,17.58,34.05,4.77,8.08,7.51,0.0081,0.0066,0.669
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:58:30,1,5,18.05,34.03,3.67,8.07,7.43,0.0109,0.0038,0.639
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:58:35,1,5,17.72,34.02,4.62,8.11,7.3,0.0062,0.0037,0.649
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:58:40,1,5,17.68,33.99,3.53,8.07,7.31,0.0067,0.0044,0.713
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:58:45,1,5,18.12,34.05,4.76,8.08,7.48,0.0062,0.0062,0.535
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:58:50,1,5,18,34.05,3.55,8.16,7.38,0.0116,0.0044,0.514
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:58:55,1,5,17.69,34.02,3.1,8.08,7.27,0.0076,0.0052,0.539
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:59:00,1,5,17.47,33.99,3.33,8.14,7.37,0.0094,0.0053,0.511
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:59:05,1,5,17.45,34.03,4.98,8.14,7.38,0.0071,0.0059,0.532
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:59:10,1,5,17.39,33.98,4.7,8.07,7.46,0.0109,0.0074,0.805
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:59:15,1,5,17.95,33.98,3.43,8.09,7.31,0.0113,0.0062,0.722
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:59:20,1,5,17.39,33.72,4.16,8.09,7.43,0.0111,0.0061,0.77
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:59:25,1,5,17.46,34.02,3.94,8.08,7.32,0.0104,0.0072,0.641
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:59:30,1,5,17.61,33.98,3.19,8.07,7.34,0.0097,0.0074,0.498
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:59:35,1,5,17.68,33.95,3.17,8.07,7.36,0.0068,0.0061,0.579
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:59:40,1,5,17.91,34.03,4.65,8.1,7.4,0.0071,0.0042,0.824
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:59:45,1,5,18.31,33.99,4.13,8.14,7.32,0.0096,0.008,0.72
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:59:50,1,5,17.77,33.98,3.26,8.11,7.33,0.0098,0.0083,0.501
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:59:55,1,5,17.72,34.01,3.66,8.08,7.25,0.0112,0.0084,0.674
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:00:00,1,5,17.52,34,4.29,8.08,7.5,0.007,0.0331,0.767
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:00:05,1,5,17.74,34.03,4.11,8.09,7.49,0.01,0.006,0.787
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:00:10,1,5,17.58,33.96,4.82,8.15,7.35,0.0067,0.0033,0.491
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:00:15,1,5,18.29,34.05,3.12,8.16,7.22,0.0078,0.0077,0.507
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:00:20,1,5,17.4,33.95,3.44,8.14,7.44,0.0105,0.0034,0.698
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:00:25,1,5,17.38,34.04,3.02,8.11,7.28,0.0084,0.0048,0.78
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:00:30,1,5,17.66,34.01,4.35,8.16,7.51,0.0085,0.006,0.709
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:00:35,1,5,17.85,33.96,4.57,8.12,7.44,0.0078,0.004,0.668
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:00:40,1,5,18.22,33.95,4.91,8.1,7.3,0.0082,0.0079,0.612
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:00:45,1,5,18.33,33.98,4.4,8.11,7.26,0.0095,0.0068,0.756
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:00:50,1,5,18.02,34.05,4.64,8.15,7.34,0.0093,0.0048,0.842
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:00:55,1,5,17.52,33.99,4.1,8.07,7.37,0.0088,0.0042,0.641
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:01:00,1,5,17.44,34.04,3.59,8.1,7.28,0.0072,0.0043,0.726
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:01:05,1,5,17.96,34.03,3.33,8.11,7.29,0.0115,0.0063,0.567
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:01:10,1,5,17.52,34.04,4.61,8.14,7.42,0.0069,0.0037,0.643
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:01:15,1,5,17.51,33.98,4.98,8.1,7.45,0.0114,0.0048,0.624
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:01:20,1,5,18.34,33.97,4.75,8.08,7.24,0.0116,0.0067,0.629
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:01:25,1,5,17.9,33.73,4.41,8.06,7.21,0.0097,0.0033,0.591
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:01:30,1,5,18.31,34,4.68,8.14,7.22,0.0097,0.0034,0.553
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:01:35,1,5,17.38,34.05,9.55,8.1,7.37,0.0113,0.003,0.688
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:01:40,1,5,17.63,34,4.85,8.09,7.45,0.0068,0.0049,0.675
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:01:45,1,5,18.24,33.98,4.06,8.12,7.3,0.0098,0.0081,0.569
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:01:50,1,5,18.02,33.95,3.39,8.14,7.47,0.0115,0.0036,0.457
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:01:55,1,5,17.99,33.99,3.26,8.12,7.43,0.0076,0.0084,0.746
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:02:00,1,5,17.53,34.03,3.26,8.14,7.34,0.0093,0.0061,0.683
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:02:05,1,5,18.01,33.97,3.1,8.12,7.39,0.011,0.0085,0.462
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:02:10,1,5,18.34,34.01,3.41,8.14,7.37,0.0092,0.0055,0.712
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:02:15,1,5,18.22,33.97,4.17,8.16,7.3,0.0089,0.0069,0.622
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:02:20,1,5,17.82,34.01,3.56,8.07,7.3,0.0111,0.0055,0.601
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:02:25,1,5,17.66,34.03,4.87,8.16,7.29,0.0103,0.0064,0.451
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:02:30,1,5,18.06,33.95,3.41,8.09,7.22,0.009,0.0051,0.737
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:02:35,1,5,18.14,34.02,3.34,8.12,7.21,0.0074,0.0041,0.479
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:02:40,1,5,18.23,33.97,3.45,8.09,7.35,0.0073,0.0048,0.565
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:02:45,1,5,18.21,34.05,3.55,8.12,7.32,0.0101,0.0028,0.462
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:02:50,1,5,17.38,33.98,4.42,8.16,7.32,0.0069,0.0086,0.539
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:02:55,1,5,18.08,34.04,4.17,8.15,7.2,0.0072,0.0062,0.541
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:03:00,2,15,13.66,34.49,5.41,7.95,7.08,0.0057,0.018,1.577
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:03:05,2,15,13.38,34.52,5.26,7.91,7.1,0.0059,0.0163,1.515
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:03:10,2,15,14.26,34.48,6.84,7.88,6.94,0.0039,0.0146,1.501
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:03:15,2,15,14.27,34.46,5.6,7.89,6.96,0.0026,0.0157,1.62
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:03:20,2,15,14.05,34.49,6.31,7.91,6.99,0.0027,0.0177,1.636
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:03:25,2,15,13.41,34.46,6.22,7.93,7.19,0.0065,0.0155,1.783
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:03:30,2,15,13.79,34.5,5.45,7.87,7.06,0.0035,0.0151,1.546
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:03:35,2,15,13.92,34.54,5.64,7.91,7.11,0.0026,0.0146,1.627
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:03:40,2,15,14.09,34.52,5.92,7.89,7.07,0.0023,0.0157,1.596
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:03:45,2,15,14.06,34.53,6.63,7.9,7.17,0.0052,0.0164,1.794
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:03:50,2,15,13.82,34.53,5.97,7.9,7.08,0.006,0.0159,1.752
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:03:55,2,15,13.44,34.54,5.43,7.96,7.12,0.0054,0.0181,1.684
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:04:00,2,15,13.58,34.49,5.91,7.9,7.19,0.0045,0.0159,1.484
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:04:05,2,15,14.19,34.49,6.6,7.93,6.92,0.0072,0.0134,1.756
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:04:10,2,15,13.63,34.5,6.55,7.87,7.1,0.0046,0.0178,1.845
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:04:15,2,15,14.16,34.55,5.07,7.86,7.03,0.005,0.018,1.592
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:04:20,2,15,13.83,33.92,5.78,7.88,7.06,0.0041,0.018,1.83
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:04:25,2,15,14.31,34.48,5.83,7.94,6.91,0.004,0.0127,1.6
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:04:30,2,15,14.07,34.51,5.34,7.94,7.02,0.0033,0.017,1.735
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:04:35,2,15,14.11,34.5,6.8,7.92,7.15,0.0038,0.0132,1.473
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:04:40,2,15,14.16,34.51,5.4,7.91,7.06,0.0057,0.0184,1.809
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:04:45,2,15,13.88,34.48,10.11,7.95,6.95,0.0036,0.0171,1.537
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:04:50,2,15,13.76,34.47,6.54,7.96,7.06,0.0065,0.0141,1.582
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:04:55,2,15,13.38,34.49,5.07,7.93,7.14,0.0052,0.0183,1.715
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:05:00,2,15,13.79,34.47,5.19,7.89,7.16,0.0038,0.013,1.501
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:05:05,2,15,14.13,34.54,6.53,7.87,6.96,0.0023,0.0164,1.803
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:05:10,2,15,13.95,34.09,5.03,7.9,6.97,0.0057,0.0144,1.512
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:05:15,2,15,13.92,34.45,5.02,7.96,6.98,0.0078,0.0172,1.673
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:05:20,2,15,13.61,34.55,6.52,7.94,7.11,0.0022,0.0141,1.653
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:05:25,2,15,13.82,34.53,6.88,7.96,7.07,0.004,0.0133,1.852
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:05:30,2,15,13.7,34.55,6.03,7.96,7.13,0.0076,0.0162,1.853
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:05:35,2,15,13.8,34.52,6.87,7.87,7.04,0.0073,0.0164,1.607
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:05:40,2,15,13.38,34.53,6.29,7.91,6.92,0.0045,0.0156,1.794
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:05:45,2,15,13.91,34.49,5.3,7.92,7.04,0.0059,0.0183,1.667
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:05:50,2,15,14.01,34.54,5.82,7.89,6.99,0.0074,0.0138,1.853
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:05:55,2,15,13.51,34.54,5.87,7.91,7.02,0.0032,0.0168,1.77
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:06:00,2,15,13.48,34.52,6.02,7.86,7.06,0.0061,0.0137,1.804
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:06:05,2,15,13.91,34.5,6.92,7.9,7.11,0.0076,0.0159,1.758
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:06:10,2,15,13.47,34.53,6.7,7.93,6.98,0.0037,0.0133,1.844
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 11:06:15,2,15,13.51,34.45,5.38,7.94,7.12,0.006,0.0134,1.487
